54384331	0	0	0	other
54384332	0	0	0	web
54384333	0	0	2	win
54384334	0	0	0	other
54384335	0	0	8	web
54384336	0	0	0	other
54384337	0	0	0	other
54384338	0	0	0	other
54384339	0	0	0	web
54384340	0	0	0	other
54384341	1	0	0	other
54384342	0	0	0	other
54384343	0	0	0	other
54384344	0	0	0	web
54384345	0	0	0	web
54384346	0	0	0	other
54384347	0	0	0	other
54384348	0	0	0	other
54384349	0	0	0	other
54384350	0	0	0	other
54384351	0	0	0	other
54384352	0	0	0	other
54384353	0	0	0	other
54384354	0	0	0	other
54384355	0	0	0	other
54384356	1	0	0	web
54384357	0	0	0	other
54384358	0	0	0	ios
54384359	0	0	0	other
54384360	0	0	0	other
54384362	0	0	0	other
54384363	0	0	0	other
54384364	0	0	0	other
54384365	0	0	0	other
54384366	0	0	0	other
54384367	0	0	0	other
54384368	0	0	0	other
54384369	0	0	0	other
54384370	0	0	0	other
54384371	0	0	0	web
54384372	0	0	0	other
54384373	0	0	0	other
54384374	0	0	0	other
54384375	0	0	0	other
54384376	0	0	0	other
54384378	0	0	0	android
54384379	0	0	0	other
54384380	0	0	0	other
54384381	0	0	0	android
54384382	0	0	0	other
54384383	0	0	0	other
54384384	0	0	0	other
54384385	0	0	0	other
54384386	0	0	0	other
54384387	0	0	0	android
54384388	0	0	0	web
54384389	0	0	0	other
54384390	0	0	0	web
54384391	0	0	0	other
54384392	0	0	0	other
54384393	0	133	31	web
54384394	0	0	0	other
54384395	0	0	0	other
54384396	0	0	0	other
54384397	0	0	0	other
54384398	0	0	0	android
54384399	0	0	0	other
54384400	0	0	0	other
54384401	0	0	0	other
54384402	0	0	0	other
54384403	0	0	0	other
54384404	0	0	0	web
54384405	0	0	0	other
54384406	0	0	0	other
54384407	0	0	0	other
54384408	0	0	0	other
54384409	0	0	0	other
54384410	0	0	0	other
54384411	0	0	0	android
54384412	0	0	0	other
54384413	1	0	0	other
54384414	0	0	0	other
54384415	0	0	0	other
54384416	0	0	0	other
54384417	0	0	0	other
54384418	0	0	0	other
54384419	0	0	0	win
54384420	0	0	0	other
54384421	0	0	0	web
54384422	1	0	0	other
54384423	0	0	0	other
54384424	0	0	0	ios
54384425	0	0	0	web
54384427	12	1	0	other
54384428	0	0	0	other
54384429	0	0	0	other
54384430	0	0	0	other
54384431	0	0	0	web
54384432	23	0	0	other
54384433	0	0	0	other
54384434	0	0	0	web
54384435	0	0	0	other
54384436	0	0	0	other
54384437	0	0	0	other
54384438	1	0	0	other
54384439	0	0	0	other
54384440	0	0	0	other
54384441	0	0	0	other
54384442	0	0	0	other
54384443	1	0	0	other
54384445	0	0	0	other
54384446	0	0	0	other
54384447	0	0	0	other
54384448	0	0	0	other
54384449	0	0	0	other
54384450	0	0	0	other
54384452	0	0	0	other
54384453	0	0	0	other
54384454	0	0	0	other
54384455	0	0	0	other
54384456	0	0	0	other
54384457	0	0	0	other
54384458	0	0	0	web
54384459	0	0	0	web
54384460	0	0	0	other
54384461	0	0	1	web
54384462	0	0	0	other
54384463	0	0	0	other
54384464	0	0	0	other
54384465	0	0	0	android
54384466	1	0	0	other
54384467	0	0	0	other
54384468	2	0	0	other
54384469	0	0	0	web
54384470	0	0	0	other
54384471	0	0	0	other
54384472	0	0	0	other
54384473	0	0	0	other
54384474	0	0	0	ios
54384475	0	0	0	other
54384476	0	0	0	other
54384477	1	0	0	other
54384479	0	0	0	other
54384480	0	0	0	other
54384481	0	0	0	other
54384482	0	0	0	other
54384483	4	0	0	android
54384484	0	0	0	other
54384485	0	0	0	android
54384486	0	0	0	other
54384487	3	2	0	other
54384488	0	0	0	other
54384489	0	0	0	other
54384491	0	0	0	other
54384492	0	0	0	web
54384493	0	0	0	win
54384494	0	0	0	other
54384495	0	0	0	other
54384496	0	0	0	other
54384498	0	0	0	other
54384499	216	38	4	web
54384500	0	0	0	other
54384502	0	0	0	other
54384503	0	0	0	other
54384504	0	0	0	other
54384505	0	0	0	other
54384506	0	0	0	other
54384507	0	0	0	other
54384508	0	0	0	other
54384509	0	0	0	other
54384510	3	0	0	other
54384511	0	0	0	other
54384512	0	0	0	other
54384513	0	0	0	other
54384514	0	0	0	other
54384515	0	0	0	other
54384516	0	1	0	other
54384517	0	0	0	other
54384518	0	0	0	other
54384519	0	0	0	other
54384520	0	0	0	other
54384522	0	0	0	other
54384523	0	0	0	other
54384524	0	0	0	other
54384525	0	0	0	android
54384526	0	0	0	other
54384527	0	0	0	other
54384528	0	0	0	other
54384529	1	1	0	other
54384530	0	0	0	other
54384531	0	0	0	other
54384532	0	0	0	other
54384533	125	0	0	other
54384534	0	0	0	other
54384535	0	0	0	other
54384536	1	0	0	other
54384537	0	0	0	other
54384538	0	2	2	ios
54384539	7	0	0	android
54384540	0	0	0	other
54384541	0	0	0	other
54384542	0	0	0	other
54384543	0	0	0	other
54384544	0	0	0	web
54384545	0	0	0	android
54384546	0	0	0	other
54384547	1	0	0	other
54384548	0	0	1	android
54384549	0	0	0	other
54384550	0	0	0	other
54384551	72	0	0	other
54384552	0	0	0	other
54384553	0	0	0	other
54384554	0	0	0	win
54384555	0	0	0	other
54384556	0	0	0	other
54384557	0	0	0	other
54384558	0	0	0	other
54384559	0	0	0	ios
54384561	0	0	0	other
54384562	0	0	0	other
54384563	0	0	0	other
54384564	0	0	0	other
54384565	1604	0	0	other
54384566	0	0	0	other
54384567	0	0	0	other
54384568	0	0	0	other
54384569	0	0	0	other
54384570	0	0	0	other
54384571	0	0	0	web
54384572	839	0	0	android
54384573	0	0	0	other
54384574	64	18	0	other
54384575	0	0	0	other
54384577	1	0	0	other
54384578	0	0	0	other
54384579	4	0	0	other
54384580	0	0	0	other
54384581	0	0	0	other
54384582	1	0	0	other
54384583	0	0	0	other
54384584	0	0	0	other
54384585	0	0	0	other
54384586	0	0	0	other
54384587	0	0	0	other
54384588	0	0	0	other
54384589	0	0	0	other
54384590	0	0	0	other
54384591	0	0	0	other
54384592	0	0	0	web
54384593	0	0	0	other
54384594	0	0	0	other
54384595	0	0	0	other
54384596	0	0	0	other
54384597	0	0	0	other
54384598	0	0	0	other
54384599	0	0	0	other
54384600	0	0	0	other
54384601	0	0	0	other
54384602	3	0	0	other
54384603	0	0	0	other
54384604	0	0	0	other
54384605	0	0	0	other
54384606	0	0	0	other
54384607	0	0	0	other
54384608	0	0	0	other
54384609	0	0	0	other
54384610	0	0	0	other
54384611	0	0	0	other
54384612	0	0	0	other
54384613	0	0	0	other
54384614	0	0	0	other
54384615	1	0	0	web
54384616	0	0	0	other
54384617	0	0	0	other
54384618	0	0	0	other
54384619	0	0	0	other
54384620	35	0	0	android
54384621	0	0	0	web
54384622	0	0	0	other
54384623	0	0	0	other
54384624	0	0	0	other
54384625	0	0	0	other
54384626	0	0	0	other
54384627	0	0	0	other
54384628	0	0	0	web
54384629	0	0	0	other
54384630	0	0	0	other
54384632	0	0	0	android
54384633	0	0	0	other
54384634	0	0	0	other
54384635	0	0	0	android
54384636	1	0	0	other
54384637	0	0	0	web
54384638	0	0	0	other
54384639	0	0	0	other
54384640	0	0	0	other
54384641	0	0	0	other
54384642	0	0	0	other
54384643	0	0	0	other
54384644	0	0	0	other
54384645	0	0	0	other
54384646	0	0	0	other
54384647	0	0	0	other
54384648	0	0	0	other
54384649	1	0	0	web
54384650	0	0	0	other
54384651	0	0	0	web
54384652	1	0	0	other
54384653	0	0	0	other
54384654	0	0	0	other
54384655	1	0	0	other
54384656	0	0	0	other
54384657	0	0	0	other
54384658	0	0	0	other
54384659	0	0	0	other
54384660	0	0	0	web
54384661	0	0	0	web
54384662	0	0	0	other
54384663	0	0	1	web
54384664	0	0	0	other
54384665	57	0	0	other
54384666	0	0	0	other
54384667	0	0	0	other
54384668	0	0	0	other
54384670	0	0	0	other
54384671	0	0	0	other
54384672	0	0	0	other
54384673	0	0	0	other
54384674	0	0	0	other
54384675	0	0	0	other
54384676	0	0	0	other
54384677	0	0	0	other
54384678	0	0	0	web
54384679	0	34	0	other
54384680	0	0	0	other
54384681	0	0	0	other
54384682	0	0	0	other
54384683	0	0	0	other
54384684	0	0	0	other
54384685	0	0	0	other
54384686	0	0	0	other
54384687	0	0	0	other
54384688	0	0	0	other
54384690	0	0	0	other
54384691	0	0	0	other
54384692	0	0	0	other
54384693	0	0	0	other
54384694	0	0	0	ios
54384695	0	0	0	other
54384696	0	0	0	other
54384697	0	0	0	other
54384698	0	0	0	other
54384699	0	0	0	other
54384700	0	0	0	other
54384701	0	0	0	other
54384702	0	0	0	web
54384703	0	0	0	other
54384704	0	0	0	other
54384705	0	0	0	other
54384706	0	0	0	other
54384707	0	0	0	other
54384708	1	0	0	other
54384709	0	0	0	other
54384710	0	0	0	other
54384711	0	0	0	web
54384712	0	0	0	other
54384713	0	0	0	other
54384714	0	0	0	other
54384715	0	0	0	other
54384716	139	0	0	android
54384717	0	0	0	web
54384718	0	0	0	other
54384719	0	0	0	web
54384720	0	0	0	other
54384721	0	0	0	other
54384722	0	0	0	other
54384723	0	0	0	other
54384724	0	0	0	other
54384725	0	0	0	web
54384726	0	0	0	web
54384727	0	0	0	other
54384728	0	0	0	other
54384729	0	0	0	other
54384730	0	0	0	other
54384731	0	0	0	other
54384732	0	0	0	other
54384733	0	0	0	other
54384734	0	0	0	other
54384735	0	0	0	other
54384736	0	0	0	web
54384737	0	23	2	web
54384738	0	0	0	other
54384739	25	0	0	android
54384740	0	0	0	web
54384741	0	0	0	other
54384742	0	0	0	other
54384743	0	0	0	other
54384744	0	0	0	other
54384745	2	0	0	other
54384746	1	0	0	other
54384747	0	0	0	other
54384748	0	0	0	other
54384749	0	0	0	web
54384750	0	0	0	web
54384751	0	0	0	other
54384752	0	0	0	other
54384753	0	0	0	web
54384754	0	0	0	other
54384755	0	0	0	other
54384756	0	0	0	other
54384757	0	0	0	other
54384758	0	0	0	web
54384759	0	0	0	other
54384760	0	0	0	android
54384761	0	0	0	other
54384762	0	0	0	web
54384763	0	0	0	web
54384764	0	0	0	ios
54384766	0	0	0	other
54384767	0	0	0	other
54384768	0	0	0	other
54384769	0	0	0	other
54384770	0	0	0	other
54384771	0	0	0	other
54384772	0	0	0	other
54384773	0	0	0	other
54384774	0	0	0	web
54384775	0	0	0	other
54384777	0	0	0	other
54384778	0	0	0	android
54384779	0	0	0	other
54384780	0	0	0	other
54384781	0	0	0	other
54384782	0	0	0	other
54384783	0	0	0	other
54384784	0	0	0	other
54384785	0	0	0	web
54384786	0	0	0	other
54384787	19	0	0	android
54384788	0	0	0	other
54384789	0	0	0	other
54384790	1	0	0	android
54384791	0	0	0	other
54384793	0	0	0	other
54384794	0	0	0	android
54384795	0	0	0	other
54384796	567	1783	2	android
54384797	0	0	0	other
54384798	0	0	0	other
54384799	0	0	0	other
54384800	0	0	0	other
54384801	0	0	0	other
54384802	0	0	0	other
54384803	0	0	0	other
54384804	0	0	0	other
54384805	0	0	0	web
54384806	0	0	0	other
54384808	0	0	0	other
54384809	0	0	0	other
54384810	5	0	0	other
54384811	0	0	0	other
54384813	0	0	0	other
54384814	0	0	0	other
54384815	0	0	0	other
54384816	0	0	0	other
54384817	0	0	0	other
54384819	1	0	0	other
54384820	0	0	0	other
54384821	0	0	0	other
54384822	0	0	0	other
54384823	0	0	0	other
54384824	1	0	0	other
54384825	0	0	0	web
54384826	0	0	0	other
54384827	0	0	0	web
54384828	0	0	0	other
54384829	0	0	0	web
54384830	0	0	0	other
54384831	0	0	0	other
54384832	0	0	0	other
54384833	0	0	0	other
54384834	0	0	0	android
54384835	0	0	0	other
54384836	38	0	0	android
54384837	10	1048	698	web
54384838	0	0	0	other
54384839	0	0	0	other
54384840	0	0	0	web
54384841	0	0	0	other
54384842	0	0	0	other
54384844	0	0	0	web
54384845	0	0	0	other
54384846	0	3	0	other
54384847	1	0	0	other
54384848	2	0	0	other
54384849	0	0	0	other
54384850	0	0	0	web
54384851	0	0	0	other
54384852	0	0	0	other
54384853	0	0	0	other
54384854	2	3	0	android
54384855	0	0	0	other
54384856	0	0	0	other
54384857	0	0	0	other
54384858	0	0	0	other
54384859	0	0	0	web
54384860	6	0	0	android
54384861	0	0	0	other
54384862	0	0	0	other
54384863	0	0	0	other
54384864	0	0	0	other
54384865	0	0	0	other
54384866	0	0	0	other
54384867	0	0	0	other
54384868	0	0	0	other
54384869	0	0	0	web
54384870	0	0	0	other
54384871	0	0	0	other
54384872	0	0	0	other
54384873	0	0	0	other
54384874	0	0	0	web
54384875	0	0	0	other
54384876	0	0	0	other
54384877	0	0	0	android
54384878	0	0	0	other
54384879	0	0	0	other
54384880	0	0	0	other
54384881	0	0	0	other
54384882	0	0	0	android
54384883	0	0	0	other
54384884	0	0	0	other
54384885	0	0	0	other
54384887	0	0	0	other
54384888	0	0	0	other
54384889	0	0	0	other
54384890	0	0	0	other
54384891	0	0	0	other
54384892	1	0	0	other
54384893	0	0	0	other
54384894	0	0	0	other
54384895	0	0	0	other
54384896	1	0	0	other
54384897	0	0	0	android
54384898	0	0	0	other
54384899	0	0	0	other
54384900	0	0	0	other
54384902	0	0	0	other
54384903	0	0	0	other
54384905	1	0	0	other
54384906	0	0	0	other
54384907	0	0	0	other
54384908	0	0	0	other
54384909	0	0	1	web
54384910	0	0	0	web
54384911	0	0	0	web
54384912	0	0	0	other
54384913	0	0	0	other
54384914	1	0	0	other
54384915	0	0	0	other
54384916	0	0	0	other
54384917	0	12	0	other
54384918	0	0	0	other
54384919	0	0	0	other
54384920	0	0	0	other
54384921	0	0	0	other
54384922	1	0	0	other
54384923	0	0	0	web
54384924	0	0	0	other
54384925	0	0	0	other
54384926	0	0	0	other
54384927	0	0	0	other
54384928	7	0	0	other
54384929	0	0	0	other
54384930	0	0	0	other
54384931	1	0	0	other
54384932	7	0	0	android
54384933	0	0	0	other
54384934	1	0	0	other
54384935	0	0	0	web
54384936	0	0	0	other
54384937	0	0	0	other
54384938	0	0	0	web
54384939	0	0	0	other
54384940	0	0	0	other
54384941	0	2	2	ios
54384942	0	0	0	other
54384943	0	0	0	other
54384945	0	0	0	other
54384946	0	0	0	other
54384947	0	0	0	other
54384948	0	0	0	other
54384949	0	0	0	android
54384950	0	0	0	web
54384951	16	0	0	android
54384952	0	0	0	other
54384953	0	0	0	other
54384954	0	0	0	other
54384955	0	0	0	other
54384956	0	0	0	other
54384957	1	0	0	other
54384958	0	0	0	other
